email,betweenness,pagerank
user58,883.5921823538919,0.5234865603691882
user59,11211.131297922811,1.807119133413224
user60,9324.330165706917,1.9818437834853424
user61,0.0,0.3836570481407919
user62,9909.860632758855,1.9363028209217343
user63,0.0,0.3836570481407919
user64,0.0,0.3836570481407919
user65,8774.315282222567,0.9249517939508889
user66,0.0,0.3836570481407919
user67,0.0,0.3836570481407919
user68,0.0,0.3836570481407919
user69,14019.62302758652,1.3211549567967387
user70,8712.0,0.6709110287569969
user71,0.0,0.4433275300436341
user72,1400054.308411029,69.01468001798447
user73,271376.3207443623,18.74183525507991
user74,1080971.9840979008,46.98972267349115
user75,357715.5549897104,32.94106434287389
user76,3531089.3217865867,126.89171564446866
user77,382.6512933304675,1.1445681336658697
user78,2021597.2603003369,60.382373983121255
user79,379367.4016568228,21.403852168183853
user80,1224661.9664357877,53.44085306464365
user81,430032.30997379945,21.296281629961765
user82,918703.7730827439,42.21434797952974
user83,721697.245596504,31.30193858976897
user84,34305.694938438806,7.21501458520239
user85,25594.87549292264,5.502361166304019
user86,305500.7125824853,21.610583839537043
user87,61429.48697599842,7.736063336675564
user88,881886.2994388001,43.71121316156139
user89,739103.928402141,39.067542322936255
user90,1478798.384692066,67.71381289373424
user91,662374.0857977434,31.73489134201978
user92,142355.60840830926,12.009058068897051
user93,1451626.1705311758,71.43438516380026
user94,540.9087797166507,1.703694082393332
user95,3432863.5231589284,141.336761554175
user96,1150.5632813316784,3.1856296557995583
user97,24176.83049896268,6.903490422012301
user98,57.31927668281682,0.49578482835683907
user99,18819.16722155185,3.76233651521342
user100,0.0,1.0711139942630992
user101,301304.1821728268,17.034238070165692
user102,1059453.7799424506,42.1653923448662
user103,0.0,0.35625512185353386
user104,60.49698271493303,0.47949947816285493
user105,0.0,0.6160522543332322
user106,1792839.2259590551,70.10525473682216
user107,786283.1147024413,39.53510031152924
user108,5433.274231911571,3.6482198911113493
user109,1074349.3221001574,52.23822332278577
user110,0.0,1.0658210726806385
user111,308378.59217443864,25.80267529028047
user112,48169.52641525553,8.989667831847429
user113,28326.544705380682,5.941641747400594
user114,1618755.1404625357,63.12823019967607
user115,115425.47630012277,18.930783811565
user116,399053.376618579,32.53046518355281
user117,57.31927668281682,0.49578482835683907
user118,213761.9275860505,16.570849647172256
user119,12564.631527438336,7.408191118933314
user120,1602.3411212137084,2.938479566663273
user121,69832.67274241293,6.708347142141504
user122,204536.78165923743,15.149243163292269
user123,6368.004309719724,3.3776038213463706
user124,0.0,0.7921676862650827
user125,19317.946836778392,2.118145746775461
user126,10432.537211038716,4.549163576347553
user127,2393580.4815631644,98.33551024659138
user128,1396717.951943823,58.562751140431736
user129,204.07598242245444,0.7467911339178562
user130,0.0,0.35625512185353375
user131,90746.03246580978,15.645945789418906
user132,107426.97822105495,8.815661097802872
user133,544826.2374026348,27.386822932176166
user134,823330.2932550082,57.93226177183899
user135,2286.20657556407,2.455167740815239
user136,4229829.640989785,166.46168992716315
user137,5057.02859889965,3.0469174977483204
user138,109927.61054543947,15.091056779778848
user139,0.0,0.35625512185353375
user140,7171763.144933096,289.6925929159235
user141,3870.2208532497257,2.961128781226991
user142,26191.90291667165,1.5988653061295002
user143,297616.20928211336,21.173379551973873
user144,321123.6002699486,22.639979408699784
user145,268654.7230667684,21.03458341216314
user146,599015.0276568373,36.91756189478163
user147,923946.6302107883,43.02544165318977
user148,0.0,0.6432764544253589
user149,15701.607124974818,7.479344058877356
user150,90.77922458021382,1.635843074171818
user151,994903.2063928844,37.03343244969786
user152,0.0,0.35625512185353386
user153,22227.891877592047,4.140218722032436
user154,35317.142430084416,7.393185199931369
user155,2038476.6673136216,85.85660276744493
user156,62181.739200501615,10.055587652368457
user157,46168.30930310062,5.895885254465366
user158,0.0,0.601075723052858
user159,495.6735856837687,1.1615584408794117
user160,29476.93805194072,3.918160930574244
user161,0.0,0.828834260520666
user162,0.0,0.9014239397423457
user163,0.0,0.6939705938526037
user164,143745.36123144548,14.283678019601414
user165,423216.4537314834,26.22771476779016
user166,113016.99365592054,11.355568647130355
user167,0.0,0.6160522543332323
user168,284042.2687277115,18.91552430572455
user169,76909.50830043267,6.459765793943249
user170,0.0,0.35625512185353375
user171,188511.81600289,21.437476394728467
user172,308395.5925823668,27.863975946372054
user173,180863.48916684857,15.85703974541754
user174,89895.22146693913,8.796359146144159
user175,1481895.1103970453,69.44717390191916
user176,505.98842862668636,1.086983103977606
user177,109298.9499613219,12.88071766871749
user178,88544.11706752982,5.715344486521498
user179,0.0,0.8243808710429693
user180,306652.5465873594,24.777527948520124
user181,0.0,0.8243808710429695
user182,293.8152915555692,0.9116289427539231
user183,85041.85600752842,16.71736866800039
user184,1158398.7540826825,52.47052317266849
user185,50255.777080841675,11.483205550012483
user186,233085.2180687498,32.20540621682547
user187,51835.03827775149,8.365450246634095
user188,1233464.6522244532,71.005206519122
user189,0.0,0.7977415670663393
user190,0.0,0.36967503123742546
user191,1163.349212877563,1.0690181737988116
user192,468263.55124289106,29.64053070305269
user193,119750.66447594367,13.62183519539447
user194,266405.22942712886,25.59942581287428
user195,5366926.623015737,206.6107483118162
user196,70061.36190646708,5.316429800822963
user197,116234.29875474106,13.434515225491824
user198,92626.7565478846,7.496151363313191
user199,0.0,0.6394094095734846
user200,990308.4523108611,40.717446986737265
user201,0.0,0.36967503123742546
user202,9916.943630182963,0.9985986980929857
user203,45661.80045280026,8.39085396791891
user204,228.5720023678595,1.245309629269505
user205,245081.33716583333,19.73190896180741
user206,79303.98084724153,9.615777894882253
user207,147267.20488223163,10.159555523614864
user208,0.0,0.6394094095734847
user209,0.0,0.3696750312374254
user210,0.0,0.36967503123742546
user211,0.0,0.36967503123742557
user212,62441.98069722838,3.435439642791396
user213,2735896.932573235,117.13966546836595
user214,48.09637761773977,0.5835313631380724
user215,656534.8774429093,40.97092357865526
user216,0.0,0.36967503123742546
user217,47789.62618328302,5.150557257598243
user218,101895.46209942893,9.64002475806412
user219,54287.22888483021,6.976979119622379
user220,881.2347969714677,1.7941044742374856
user221,185522.98806333268,13.403655329027997
user222,0.0,0.36967503123742534
user223,19144.182433966405,5.644554227763422
user224,110086.20407098751,14.722015799172869
user225,1165056.7005138295,61.56167485866668
user226,35906.61388929182,3.830572391700243
user227,42702.38679267148,7.255996677909456
user228,303822.11000681994,20.91179686478569
user229,205374.25531020208,20.449994532441576
user230,80939.20181380525,8.073807258540258
user231,58.724150904261954,1.8624785513656048
user232,1301636.0173537543,66.94735816118062
user233,474102.40476629726,41.365649445782665
user234,157255.8363015641,21.896292943474766
user235,204114.83608566178,17.817886658717914
user236,4243.913697863372,3.756534922489617
user237,34842.0,1.8533577156961292
user238,729.639399870771,1.1013197757281408
user239,180908.8774734625,15.637601838028264
user240,511782.29795546376,33.682666725730385
user241,1198542.2711059148,71.44638739340203
user242,33718.187877444005,3.5048018692563523
user243,526283.6780116379,36.73981410918349
user244,229286.59448890164,18.78313254071018
user245,168226.5759277737,19.732298938576964
user246,34795.029855607034,6.605656596402274
user247,0.0,0.36967503123742546
user248,0.0,0.3696750312374254
user249,2347.555662596401,2.6607427724412296
user250,165633.5098404669,27.838042329323432
user251,46863.13689719196,11.317729043801677
user252,117904.39335348865,14.896262065270191
user253,48.09637761773977,0.8125026510967551
user254,2192.142544433626,1.8876403059967595
user878,42850.25729892328,4.2998842592390725
user8552,0.0,0.36071551418333564
user910,5915.528497679291,2.5362006219466027
user301,6812.933503026706,2.622800791421352
user416,58730.21509962954,4.995420435912612
user443,9085.065778832377,2.2276073162799417
user478,34495.08172975005,3.838888725558986
user566,18567.870787395,2.510822272416837
user588,21358.869224815524,2.5778884307175094
user647,7181.948006429843,1.4512667550724383
user734,32417.32517732689,4.325078530197907
user823,4214.01264296595,2.211947590887558
user851,9695.342402899063,2.7751539015389493
user919,2200.0139407067227,2.3268797041102585
user1330,4769.077791614968,1.5329420040189237
user1359,779.6414555087327,0.8326879818689573
user1365,545.9905860590487,1.464133713410513
user1371,5753.031003727932,2.5727531124238494
user1672,12654.359679968658,2.5433482107067262
user1725,1591.1667021445612,1.1024342151538153
user1768,22691.224225905684,2.387692414644908
user1793,1300.1844056805553,1.3139304366353328
user1824,6099.86037203096,1.5315079773287827
user2718,2209.211046268567,0.9215203186794514
user2737,710.3455157441796,1.2715413053042572
user2753,8691.05313542913,1.8991440580193844
user3027,229.68783742499215,0.8316748675481999
user3237,5934.785843742831,2.063476834166438
user3311,5488.013986470219,0.9492624068919087
user3334,2196.8219284634,0.8379600742615764
user3844,2305.750059304183,1.0438611153666706
user4153,484.04341783171003,0.8908248689389744
user4398,1026.5935482935452,1.7300399063351979
user4746,6.615835398117886,0.39321471004791375
user5030,752.0874189705146,0.7018677742175945
user5033,207.8434077585795,0.8769817926440008
user5036,52.45878829808417,0.6220995621409303
user5048,6.615835398117886,0.3932147100479137
user5050,32.456736503342825,0.5121896444820732
user5061,54.163724449238956,0.5030768026017975
user6917,86.67920591198634,0.43236744835583885
user9132,8.548235252600445,0.38725468844365984
user9136,14.353732298727843,0.5014318321901078
user9498,0.0,0.26827975400950055
user9499,0.0,0.26827975400950055
user9500,0.0,0.4364674434205979
user9501,0.0,0.26827975400950055
user9502,0.0,0.2682797540095005
user9503,0.0,0.26827975400950055
user9504,0.0,0.26827975400950055
user308,28964.09624637173,3.6646431552233847
user10606,0.0,0.3470003360372812
user949,7218.711733273588,2.6044422375524956
user7775,24.224150943582565,0.7118026735254802
user273,20303.10329844756,3.4608528108098184
user316,33146.8494919949,4.321434083057469
user390,650.6074783762684,0.82655882154489
user1053,2081.911248884668,1.905715771857754
user1139,22661.69850296994,3.52362088788143
user2348,416.2114653549651,0.9027482710410549
user2630,5374.85189964341,1.5385626696913393
user5020,11.95543963454427,0.6390774159872872
user5024,96.59696897716589,0.693338622263438
user5069,0.899653203087869,0.38828585020573064
user5587,154.3210881710059,0.7480709623168675
user8032,0.0,0.26897493443415926
user8556,27.619122307320865,0.7217130856387429
user8565,5.223374292602615,0.3983490413304478
user8566,155.62125861024532,0.566536730741545
user9129,0.899653203087869,0.3882858502057306
user9130,0.899653203087869,0.38828585020573064
user9131,3.1465765449521483,0.5048295628811155
user9133,0.0,0.2689749344341592
user9134,0.0,0.26897493443415926
user9135,1.6282235215216194,0.3855186471095441
user362,223.86968773155232,1.2793190283784666
user959,290.3114629377315,1.1276961952341518
user960,2353.8451276536275,1.7568100349542837
user961,0.0,0.3628536585189016
user962,0.0,0.3628536585189016
user1806,1150.9058959784436,0.672268866257959
user887,23633.14379155623,3.363661186484256
user5023,0.16666666666666666,0.45505277205770733
user353,6016.37548041569,2.865008627224771
user402,1547.3771204536463,2.158783835047405
user409,1656.3774674013546,2.153909767183461
user458,50881.629302984526,5.734287880861801
user652,26746.357635049062,3.7962471683421293
user802,44510.30271954193,4.88984638069074
user873,82.15537065385492,1.2642983094805167
user929,6025.278008145755,2.204479270070704
user939,13156.270970850219,2.373238283776205
user1028,32725.528497107847,3.5681749191704566
user1161,635.2368820079881,0.827003789783623
user1287,43.67615028753283,0.7023982604891039
user1304,66.14759137959501,1.1590497869411556
user1334,4435.493904537205,2.051646394016241
user1507,4699.9305547545,2.6927397103504376
user1528,11814.915573944183,2.8657652857321216
user1552,2708.8268792159984,2.6166893439678254
user1819,0.0,0.2606488867122876
user1821,5713.454649710054,2.755278281823206
user1927,446.3568775186087,1.0344962084833242
user1935,4323.882321396456,2.448588801462766
user2111,403.9907177287077,1.0510784525997467
user2253,1647.3258642192116,0.9025646722274778
user2720,60.21824097638347,0.592328342741135
user2939,816.5795329747715,1.433916092769774
user2947,1389.9500990075983,0.7225402906694793
user4755,1056.0442815949973,0.6117954843672189
user5041,4.702075052289526,0.38558384275070084
user5045,4.702075052289526,0.38558384275070073
user5046,46.63898685422587,0.5004911934892105
user6826,0.0,0.2606488867122876
user6827,0.0,0.2606488867122876
user6828,0.0,0.2606488867122876
user6829,0.0,0.2606488867122876
user6830,0.0,0.2606488867122876
user6831,0.0,0.26064888671228753
user9137,3.9051808071788807,0.993976913873548
user342,18160.3292994809,4.2521238929347644
user1588,11030.61254150908,2.249895889881504
user1970,250.6647015488297,0.7337948868485151
user5025,0.0,0.26251666394175527
user5026,0.19614695340501792,0.3756754439379388
user5027,5.338647147695962,0.6027381512045835
user8558,0.26010021333886024,0.37242658160061237
user8559,4.391761892668353,0.4895793712084003
user8560,5.338647147695962,0.6027381512045835
user8561,0.7800568324134425,0.48558536159679594
user9861,883.9371767480393,0.5414556519787872
user920,6786.293503408224,2.75045147529732
user8557,0.0,0.25990991765885724
user277,27107.216103814142,3.0585945003774344
user286,8444.320874885861,3.5412761287293835
user370,30770.19122685719,4.27142436514509
user543,11461.271299863489,1.8938538113473882
user659,9183.119404028597,2.9514399972619336
user875,1301.6573882735568,1.8419369332955537
user879,14748.320033094056,2.2670767181134335
user880,630.3050163657732,1.4755488934226269
user918,2321.9768936313444,1.939954241133422
user922,578.0378514973597,1.4918318423703163
user950,0.0,0.5007542908458704
user966,20.378081665300382,0.39395508966637527
user1000,336.6218911423738,0.8665756100455787
user1560,3983.177630792888,2.0064552789805976
user1649,63.543444262032885,0.5217867759946544
user1700,63.543444262032885,0.3938632861082522
user1723,63.543444262032885,0.39386328610825233
user1759,1926.4514759437532,0.8132233483508895
user1817,479.93325864482983,0.9811067312712618
user2715,911.522016105755,0.7901757786343201
user2728,42.71104333207334,0.7481008633957653
user2773,461.4048126636315,1.1534337684929046
user4152,174.89212837510652,0.7152305516857391
user5031,0.0,0.2749349560384132
user5032,0.0,0.2749349560384132
user5034,0.0,0.2749349560384132
user5035,0.0,0.27493495603841317
user5037,0.0,0.2749349560384132
user5038,0.0,0.2749349560384132
user5039,0.0,0.2749349560384132
user5040,0.0,0.2749349560384132
user5042,0.0,0.2749349560384132
user5043,64.64191626404951,0.4431226454495104
user5044,0.0,0.2749349560384132
user5047,0.0,0.2749349560384132
user5049,0.0,0.2749349560384132
user5051,0.0,0.2749349560384132
user5052,241.31473800124436,1.198009815597417
user5053,32.977732870866255,0.3847970485922972
user5054,0.0,0.2749349560384132
user5055,0.0,0.2749349560384132
user5056,0.0,0.4222276337791418
user5057,0.0,0.2749349560384132
user5058,0.0,0.2749349560384132
user5059,0.0,0.2749349560384132
user5060,0.0,0.2749349560384132
user5062,0.0,0.27493495603841317
user5063,0.0,0.27493495603841317
user5064,0.0,0.2749349560384132
user5065,434.32656057543693,0.4619938593470062
user5066,0.0,0.2749349560384132
user5067,0.0,0.2749349560384132
user8264,630.3979904913796,0.8688793560819525
user280,23092.631820995663,2.4709759774809172
user281,13152.285131975203,2.1345906578814553
user290,1980.3032844646364,2.0111444060547616
user378,46452.29457164233,4.422556706639193
user382,3783.1916603482123,2.5083197765965073
user415,214.93084286081663,1.0233608960012928
user420,6455.778575192204,3.148971283880154
user645,15632.150754761287,1.846128391748076
user662,13184.304877175158,2.681861788009306
user824,6532.363060036338,2.378555549232042
user864,208.55392150395116,0.843714003493242
user870,4205.871911615256,2.5600080862475183
user882,3863.186874995426,2.133834061407935
user936,2981.017542894209,1.4546714621205872
user1068,730.9234419403258,1.3717898989663238
user1354,874.8898877320387,1.065448785499737
user1355,3492.365056824934,1.2888482936836492
user1486,781.7344720216752,1.425231228005891
user1606,8519.122935740306,1.239372964589875
user1668,2118.383871180356,1.5009518827794224
user1713,667.881018617735,1.0125356245592998
user1797,169.73916849543158,0.8334010989981059
user1814,1187.7792890836938,1.7614472946539261
user1849,51.73158955183225,0.6697367435762996
user1889,123.01994519580268,0.8640752624387545
user1891,1688.959994970581,1.9136426228933394
user1893,85.8030052265467,1.060422366749319
user1947,280.77723998499494,1.3873788282141948
user1953,2218.4192826375906,1.6112739883389766
user1964,39.64195452989706,0.8112700294384978
user1971,221.92047296025464,1.0219091312162043
user1976,471.3098408065116,1.3457831135403797
user1987,0.0,0.6936977678493587
user1993,15.096403279416922,0.6920208499994315
user2015,301.8628954944137,1.2448215974377324
user2039,1145.541245779527,1.1899574365523686
user2092,4250.18058515379,1.1951377468216855
user2093,1919.137148603274,1.0069476396872274
user2094,0.0,0.2573659791624302
user2095,0.0,0.2573659791624302
user2096,3051.8810134354967,1.4673950563365512
user2097,0.0,0.25736597916243015
user2098,0.0,0.2573659791624302
user2099,0.0,0.2573659791624302
user2100,0.0,0.3598702970528831
user2101,0.0,0.42043981362509913
user2102,0.0,0.25736597916243015
user2103,0.0,0.36102641424858234
user2104,0.0,0.25736597916243015
user2105,0.0,0.25736597916243015
user2106,117.92354990743445,0.7297903929939074
user2107,0.0,0.25736597916243015
user2108,0.0,0.25736597916243015
user2109,0.0,0.3929429503435346
user2110,295.2357939636574,0.6760254426770697
user2112,0.0,0.3656967087185483
user2113,0.0,0.25736597916243015
user2114,0.0,0.3638057380098456
user2115,0.0,0.36380573800984556
user2116,0.0,0.2573659791624302
user2117,51.73158955183225,0.5735106872438024
user2118,1841.099931581475,0.6870186950046195
user904,1293.3500626597367,2.2033349135130815
user2047,1165.4501178957278,1.7324520901814806
user7949,24.101855350311524,0.48311154398571693
user10236,0.0,0.2704712079505375
user10238,0.0,0.2704712079505375
user10239,0.0,0.2704712079505375
user12130,0.0,0.2704712079505375
user13954,0.0,0.2704712079505375
user269,7656.113923486385,2.6685024328654894
user271,1528.6365310857602,1.7386822636789692
user287,6568.600931378689,2.475134989162743
user288,19.19549470139364,0.5775238250142689
user293,5315.9197294163505,2.3825823101072223
user295,1428.2494649842574,1.047382573651192
user305,415.9753782635745,0.6370866396847314
user326,82046.28321217881,4.991618698937431
user333,0.0,0.37086563187416366
user339,111.64609591101811,0.9722258715132676
user344,5968.623619750481,2.4601216333705302
user360,6196.515497039323,2.20047023936485
user363,0.0,0.4743337876168081
user377,1672.793441955923,1.1017068707083377
user385,2898.875563997936,2.548403635991193
user388,5978.757673201411,2.5718598367465035
user423,30968.036567996907,3.6847299851179143
user441,5573.667536162207,3.0050432413086345
user448,18793.447258460084,3.363251666234657
user449,1045.433815192052,2.700207119827275
user455,5954.204531188838,2.05939673608602
user461,981.5072052479438,1.523861885665269
user462,9275.86014535366,3.4355859152319543
user465,4681.034632585051,2.845752394374039
user468,0.0,0.7220152243498167
user481,12421.556228502266,2.5441386621649245
user528,19230.497063118917,3.1331852352639538
user614,1697.9699493180049,1.8535188503095794
user686,6522.20946671094,3.409088443429266
user762,3741.267270692776,2.1516459439228233
user789,3219.8574369503262,1.1693499211171585
user866,4212.885414859562,2.014299758480134
user871,2533.7462350275,2.200468528473067
user881,0.0,0.9355840374840564
user898,2147.1107415141305,1.4647019375110475
user899,550.9545466809903,1.2915744297525131
user900,502.04051889638686,0.678379861160598
user901,1093.8533870546846,1.433604967671298
user925,34459.889607497804,3.927154629601394
user928,1136.0285304655247,1.23871803601306
user937,3190.259820502414,1.4752456770379412
user938,95.31070906946799,0.5120531725999419
user948,7023.331136459298,1.647785222397773
user951,1198.893225928733,1.1394918480758514
user1023,0.0,0.36449627199809526
user1024,0.0,0.36449627199809537
user1077,817.1108093751761,1.2920244472935263
user1117,3097.813924040892,1.439734159324512
user1180,3764.6712119144245,1.7751845876569776
user1202,11069.380284346349,2.841839010919099
user1259,1388.8838546756845,0.8958948111753373
user1298,750.1634540830179,1.465121331339465
user1340,22617.86856646907,3.253749239554814
user1341,2430.075352541988,1.6968301997084994
user1377,0.0,0.4785070118453397
user1392,544.4995500190229,1.3334310676066377
user1393,1689.1823948100453,1.425802327710599
user1459,247.37894916280243,1.4082391336755027
user1466,209.23423733275288,1.120780761876818
user1471,1248.5895553385856,2.140253715504099
user1535,2569.338660504934,0.9675018909474368
user1538,5.706527135670282,0.7211505412237638
user1555,3830.1196765011814,2.1009433422081143
user1566,2820.268996501023,2.2115518463392765
user1710,24.404171147572633,0.8399709465264029
user1767,17520.217142760852,2.4803810558987895
user1784,0.0,0.5334465401579076
user1801,2704.9087170220714,1.3107365440303083
user1842,3653.8309518400056,1.8855998358328523
user1888,94.40723393524011,0.7558568218830334
user1894,0.0,0.5917691275366948
user1897,354.10188318807667,1.1456162865175799
user1903,346.06883917397073,1.5465312718362492
user1908,0.0,0.6514722876998027
user1910,9990.723969914323,2.6790065629232234
user1916,538.33675184315,1.4330054812856212
user1925,1050.9190074137566,1.4978129894404502
user1936,475.22524397723345,0.9125715665706376
user1940,0.0,0.2610281162554511
user1941,81.3766703447992,0.6455670506422412
user1942,0.0,0.2610281162554511
user1943,0.0,0.39937924444240547
user1944,0.0,0.47105402118370654
user1945,0.0,0.3644962719980953
user1946,0.0,0.5859613719222156
user1948,0.0,0.2610281162554511
user1949,0.0,0.2610281162554511
user1950,0.0,0.2610281162554511
user1951,291.04281761685934,1.0211949262337736
user1952,206.64247991732205,0.5191093784244147
user1954,153.2275538165364,0.7508393059512181
user1955,0.0,0.2610281162554511
user1956,0.0,0.2610281162554511
user1957,0.0,0.2610281162554511
user1958,0.0,0.2610281162554511
user1959,0.0,0.2610281162554511
user1960,322.90377566605724,0.6294956020140436
user1961,12.341094891841417,0.49768367138275954
user1962,3548.373483827381,1.1881414737519427
user1963,0.0,0.2610281162554511
user1965,0.0,0.2610281162554511
user1966,25.852722164297,0.5016270698471565
user1967,0.0,0.2610281162554511
user1968,0.0,0.2610281162554511
user1969,0.0,0.2610281162554511
user1972,0.0,0.2610281162554511
user1973,0.0,0.2610281162554511
user1974,0.0,0.4045387825413635
user1975,1761.975279532893,0.8378932160475305
user1977,0.0,0.2610281162554511
user1978,0.0,0.4867755075452979
user1979,0.0,0.37412232857285865
user1980,0.0,0.38446665692262505
user1981,0.0,0.39291880354392783
user1982,502.04051889638686,0.7065381698453124
user1983,491.95073520215715,0.45364956812025375
user1984,0.0,0.2610281162554511
user1985,0.0,0.2610281162554511
user1986,0.0,0.261028116255451
user1988,0.0,0.3831520294943281
user1989,205.18904793887003,0.7159513648196583
user1990,517.9995004960405,0.4480870195640442
user1991,576.289068236602,0.9829351352813226
user1992,0.0,0.261028116255451
user1994,0.0,0.2610281162554511
user1995,180.78975775302314,0.40643391471911144
user1996,312.9651715534619,0.793664643080075
user1997,2841.533011998038,1.625558376927108
user1998,0.0,0.7259702267424304
user1999,0.0,0.2610281162554511
user2000,0.0,0.3831520294943281
user2001,5123.269923503442,1.4331994047012733
user2002,0.0,0.3745070766346671
user2003,0.0,0.4029680014224937
user2004,0.0,0.3854763916717663
user2005,0.0,0.2610281162554511
user2006,0.0,0.5390093014566298
user2007,0.0,0.3679562822057744
user2008,0.0,0.37097216847930303
user2009,141.20763093023947,0.5250549576261887
user2010,1316.7775716381998,0.8985105364848706
user2011,2542.3670442476655,0.8305479026622561
user2012,0.0,0.2610281162554511
user2013,0.0,0.5289870579576786
user2014,0.0,0.3688641149498874
user2016,0.0,0.2610281162554511
user2017,0.0,0.2610281162554511
user2018,0.0,0.2610281162554511
user2019,0.0,0.2610281162554511
user2020,0.0,0.2610281162554511
user2021,0.0,0.2610281162554511
user2022,22.552502644525035,0.5244771293428055
user2023,0.0,0.2610281162554511
user2024,0.0,0.5978130345390148
user2025,0.0,0.2610281162554511
user2026,0.0,0.2610281162554511
user2027,0.0,0.2610281162554511
user2028,0.0,0.2610281162554511
user2029,325.540231736262,0.8733140168948965
user2030,0.0,0.2610281162554511
user2031,439.1968980933229,0.9931182179001765
user2032,0.0,0.2610281162554511
user2033,0.0,0.2610281162554511
user2034,0.0,0.2610281162554511
user2035,0.0,0.2610281162554511
user2036,0.0,0.2610281162554511
user2037,0.0,0.2610281162554511
user2038,0.0,0.2610281162554511
user2040,797.7394110637716,0.6459075351391045
user2041,745.3268112566609,0.7004075997898482
user2042,0.0,0.53631990544351
user2043,0.0,0.2610281162554511
user2044,0.0,0.2610281162554511
user2045,33644.22178094345,1.8017651907417918
user2046,1899.0142145827688,0.8786713768155485
user2048,0.0,0.3942155156401152
user9508,0.0,0.2671527896077879
user5021,1.40223099037515,0.4059253378066796
user10369,0.0,0.3062423218500544
user10601,0.0,0.33911027479790024
user255,17252.736250623457,3.5498656700781677
user284,145.90072057449345,0.5935601839491227
user299,5845.508545211745,2.485491719733964
user300,23155.794576928114,2.578672881945927
user307,1766.5458556037993,1.5259087630599752
user312,572.090590606535,1.085172459583802
user314,7102.515725125809,1.8647869372477615
user315,1666.158360276359,1.8743123082465498
user335,953.277438691459,1.7689363981272164
user336,7228.786743704092,2.064017666957549
user346,1348.9990710393952,1.132925083919078
user354,800.3015442064628,1.6465775498324695
user355,34320.832397001715,3.4552551832056504
user364,10382.849229936859,1.6615500560208862
user379,145.90072057449345,0.40650128064052987
user383,6805.715802495365,3.176905618408643
user398,6698.825054304764,2.3885714366467905
user426,6321.126132990847,2.521498742306609
user446,9303.879029298098,2.5054172348358863
user452,10191.193401007924,2.65139245346284
user471,11529.158948462236,2.2420461928215025
user472,193.0808969734636,1.0058526976619966
user480,11835.161537174283,2.3358361407802883
user499,35535.925423700115,3.315523067477833
user504,10067.019004448775,2.135741057424296
user505,59.98972943664185,0.7267711648886525
user506,0.0,0.5430410982176626
user508,880.9710526664668,1.2452465322040647
user509,3653.831750296834,1.911948810820287
user510,2829.681512375027,1.1894790806616327
user516,13992.295437498857,3.248964629426603
user519,35496.4309454765,2.843477888333841
user520,46776.256834353466,5.160049788246356
user521,253.72456183883872,0.6021765116398525
user530,5651.776657404961,1.4870043180537134
user538,40.40961462612798,0.8654587243093345
user539,10297.800238551607,3.1245657286319224
user549,18736.04208341766,2.5786205979519212
user551,3431.2887124459503,1.7737400710765054
user556,3157.4317840571384,1.4460541828917501
user557,1307.4639541150646,1.1738339564270512
user558,472.0596799174126,1.1936836806931346
user559,0.0,0.7688975942378243
